Location,Year,Calculated_Population,Renewable_Share,Energy_Generation,Tourism_Aggregated_Arrivals,Log_Population,Log_Energy,Log_Tourism,Tourism_Per_Capita,Energy_Per_Capita,Total_Human_Load,Log_Human_Load,Log_Energy_Per_Capita,Cluster,Cluster_Name,Macro_Cluster,Macro_Cluster_Name,Land_Area_KM2,Population_Density,Tourist_Spatial_Density,Energy_Density_MWh_KM2,Renewable_Energy_Density_MWh_KM2,Log_Population_Density,Log_Tourist_Spatial_Density
Kiribati,2000,83478,54.73,13.3,13400,4.92157203551358,1.1238516409670858,4.127104798364807,0.1605213349625051,0.0001593234145523,96878,4.986225164425566,-3.797720394546495,1,Highest Renewable,A,Population Driven Grids,811,102.93218249075215,16.52281134401973,16.399506781750926,8.975450061652282,4.643738595002204,2.8635035374764484
Kiribati,2001,85089,56.39,14.1,14500,4.92987341968412,1.14921911265538,4.161368002234975,0.1704098062029169,0.0001657088460318,99589,4.998211371524866,-3.780654307028741,1,Highest Renewable,A,Population Driven Grids,811,104.9186189889026,17.87916152897657,17.385943279901355,9.803933415536374,4.662671053856934,2.938058749189682
Kiribati,2002,86910,53.05,14.1,119500,4.939069749923425,1.14921911265538,5.077367905284157,1.3749856173052584,0.0001622367966862,206410,5.314730733844783,-3.789850637268045,1,Highest Renewable,A,Population Driven Grids,811,107.16399506781751,147.34895191122072,17.385943279901355,9.223242909987668,4.6836485482602335,4.999567281738639
Kiribati,2003,88709,50.52,17.8,130100,4.947967683552738,1.250420002308894,5.114277296561586,1.4665930176194073,0.0002006560777373,218809,5.340065181326618,-3.697547681243844,1,Highest Renewable,A,Population Driven Grids,811,109.38224414303329,160.41923551171394,21.948212083847103,11.088236744759556,4.703949288870394,5.084004927865397
Kiribati,2004,90510,50.55,20.5,63900,4.956696564894651,1.3117538610557542,4.8055008581584,0.7059993370898243,0.0002264943100209,154410,5.188675422969832,-3.644942703838896,1,Highest Renewable,A,Population Driven Grids,811,111.60295930949445,78.79161528976572,25.27743526510481,12.777743526510479,4.723867996972086,4.37941842737854
Kiribati,2005,92347,48.51,22.1,50200,4.9654227914426565,1.3443922736851108,4.70070371714502,0.5436018495457351,0.0002393147584653,142547,5.153958081714538,-3.6210305177575455,1,Highest Renewable,A,Population Driven Grids,811,113.86806411837237,61.89889025893958,27.25030826140567,13.219124537607893,4.743784201211023,4.141528520608619
Kiribati,2006,94222,48.12,23.6,10800,4.974152318536743,1.3729120029701067,4.033423755486949,0.1146229118464902,0.0002504722888497,105022,5.02128028457276,-3.601240315566636,1,Highest Renewable,A,Population Driven Grids,811,116.18002466091245,13.316892725030826,29.099876695437732,14.002860665844636,4.763711424569876,2.661440149511593
Kiribati,2007,96144,48.42,23.6,32300,4.982922186669163,1.3729120029701067,4.509202522331103,0.3359544017307372,0.0002454651356298,128444,5.108713821893513,-3.610010183699057,1,Highest Renewable,A,Population Driven Grids,811,118.54993834771886,39.82737361282368,29.099876695437732,14.09016029593095,4.783734178201305,3.709352778325581
Kiribati,2008,98173,49.74,22.5,3900,4.991992062498491,1.3521825181113625,3.591064607026499,0.0397257901867112,0.0002291872510771,102073,5.008910879190448,-3.639809544387128,1,Highest Renewable,A,Population Driven Grids,811,121.0517879161529,4.808877928483354,27.743526510480887,13.799630086313194,4.8044454457783985,1.7593874245846282
Kiribati,2009,100284,50.44,22.2,3900,5.001231648214799,1.3463529744506386,3.591064607026499,0.038889553667584,0.0002213713054924,104184,5.0178010275503055,-3.65487867376416,1,Highest Renewable,A,Population Driven Grids,811,123.65474722564736,4.808877928483354,27.373612823674478,13.807250308261404,4.825547893685989,1.7593874245846282
Kiribati,2010,102380,50.14,21.6,4700,5.010215125214226,1.334453751150931,3.6720978579357175,0.0459074037898026,0.0002109787067786,107080,5.029708362514895,-3.675761374063296,1,Highest Renewable,A,Population Driven Grids,811,126.23921085080148,5.7953144266337855,26.63378545006165,13.354180024660913,4.846068864808909,1.9162333197678225
Kiribati,2011,104212,50.51,21.8,5300,5.017917730803405,1.3384564936046048,3.724275869600789,0.0508578666564311,0.0002091889609641,109512,5.039461710484267,-3.679461237198801,1,Highest Renewable,A,Population Driven Grids,811,128.49815043156596,6.535141800246609,26.88039457459926,13.577287299630086,4.863666598655868,2.0195776507795027
Kiribati,2012,105755,48.73,22.6,4900,5.024300909579714,1.354108439147401,3.690196080028514,0.046333506689991,0.0002137014798354,110655,5.043971042514061,-3.670192470432313,1,Highest Renewable,A,Population Driven Grids,811,130.4007398273736,6.041923551171394,27.86683107274969,13.579506781750924,4.878251736379969,1.95188136454945
Kiribati,2013,107214,46.16,23.2,5900,5.030251499216437,1.3654879848908996,3.770852011642144,0.0550301266625627,0.0002163896506053,113114,5.053516360420291,-3.664763514325537,1,Highest Renewable,A,Population Driven Grids,811,132.19975339087546,7.274969173859433,28.606658446362516,13.204833538840935,4.891849906684721,2.1132351960428264
Kiribati,2014,108608,47.98,19.7,8300,5.035861816301563,1.294466226161593,3.9190780923760737,0.0764216263995285,0.000181386269888,116908,5.067844230896465,-3.74139559013997,1,Highest Renewable,A,Population Driven Grids,811,133.91861898890258,10.234278668310727,24.290998766954377,11.65482120838471,4.904671774363585,2.4189696995984455
Kiribati,2015,110009,47.48,22.0,8200,5.041428216889557,1.3424226808222062,3.9138138523837167,0.0745393558708833,0.0001999836377023,118209,5.072650543394121,-3.699005536067351,1,Highest Renewable,A,Population Driven Grids,811,135.64611590628854,10.110974106041924,27.127003699136868,12.879901356350183,4.917394488305928,2.4079332781196245
Kiribati,2016,111571,48.1,23.9,7600,5.047551325635197,1.3783979009481375,3.880813592280792,0.0681180593523406,0.000214213370858,119171,5.076170583656921,-3.6691534246870594,1,Highest Renewable,A,Population Driven Grids,811,137.57213316892725,9.3711467324291,29.469790382244142,14.174969173859434,4.9313910071534055,2.3390275978470245
Kiribati,2017,113256,42.51,26.5,7500,5.054061219054555,1.423245873936808,3.8750612633917,0.066221657130748,0.0002339831885286,120756,5.081908718737455,-3.6308153451177474,1,Highest Renewable,A,Population Driven Grids,811,139.6498150431566,9.247842170160295,32.675709001233045,13.890443896424168,4.946273219920117,2.327067163437613
Kiribati,2018,114966,42.31,28.0,9000,5.060569421261291,1.4471580313422192,3.9542425094393248,0.0782840144042586,0.0002435502670354,123966,5.093302588088626,-3.613411389919072,1,Highest Renewable,A,Population Driven Grids,811,141.75832305795313,11.097410604192355,34.5252774352651,14.607644882860667,4.961153151970964,2.4929914300479776
Kiribati,2019,116702,42.19,30.9,12000,5.067078298903304,1.4899584794248346,4.079181246047625,0.1028260012681873,0.0002647769532655,128702,5.109585295794946,-3.57711981947847,1,Highest Renewable,A,Population Driven Grids,811,143.8988902589396,14.796547472256474,38.10110974106042,16.07485819975339,4.976036190628845,2.7597914017410208
New Caledonia,2000,214376,7.54,1645.3,161000,5.331176163245593,3.2162450977058223,5.20682587603185,0.7510169048774117,0.0076748330036944,375376,5.574466502167153,-2.114931065539771,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,11.730560875512996,8.80984952120383,90.03009575923393,6.788269220246238,2.544005470947748,2.283386934132796
New Caledonia,2001,218792,6.72,1729.1,152000,5.340031438230985,3.237820110794065,5.181843587944773,0.6947237558960109,0.0079029397784196,370792,5.569130355479646,-2.10221132743692,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,11.9722024623803,8.317373461012313,94.6155950752394,6.358167989056087,2.562808795968995,2.23188077149154
New Caledonia,2002,223146,5.28,1749.5,158000,5.348589106307638,3.242913946818925,5.198657086954422,0.7080566086777267,0.0078401584612764,381146,5.581091366354396,-2.1056751594887126,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,12.210451436388508,8.645690834473324,95.73187414500684,5.0546429548563605,2.5810082917874535,2.266511269969262
New Caledonia,2003,227408,4.93,1758.0,166000,5.356805738692711,3.245018870737753,5.220108088040055,0.7299655245198058,0.0077305987476254,393408,5.594843187104745,-2.1117868679549576,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,12.443666210670315,9.08344733242134,96.1969904240766,4.742511627906977,2.598508081428358,2.3108952014395103
New Caledonia,2004,231411,5.2,1677.8,177000,5.364383999065849,3.224740190060544,5.247973266361806,0.7648728884970896,0.0072503035724317,408411,5.611097430709109,-2.139643809005305,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,12.662708618331054,9.685362517099863,91.80848153214774,4.774041039671683,2.6146701227973197,2.3688748158605186
New Caledonia,2005,234812,5.08,1883.4,182000,5.370720287637815,3.274942566083686,5.260071387985075,0.7750881556308877,0.0080208847929407,416812,5.619940213791377,-2.0957777215541293,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,12.848809849521205,9.958960328317373,103.05882352941177,5.235388235294118,2.6281992974985173,2.394157416465338
New Caledonia,2006,237841,4.52,1872.9,219000,5.3762867221873325,3.272514589650952,5.340444114840119,0.920783212314109,0.0078745884855849,456841,5.659765073509936,-2.1037721325363807,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,13.014555403556772,11.98358413132695,102.484268125855,4.632288919288646,2.6400964612135893,2.5636858003807137
New Caledonia,2007,240886,5.82,1926.9,227000,5.381811560067136,3.284859176733763,5.3560258571931225,0.9423544747307856,0.0079992195478359,467886,5.670140050505902,-2.0969523833333725,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,13.181176470588236,12.421340629274965,105.43912448700411,6.13655704514364,2.6519154845586272,2.5968460244136122
New Caledonia,2008,243873,7.78,1880.7,256000,5.387163720772537,3.274319524558621,5.408239965311849,1.049726702012933,0.0077118008143582,499873,5.698859679525771,-2.1128441962139157,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,13.344623803009576,14.008207934336525,102.91108071135432,8.006482079343366,2.6633752241336848,2.708597247067712
New Caledonia,2009,247165,6.95,1953.9,230000,5.39298697214881,3.290902332893745,5.361727836017593,0.930552464952562,0.0079052454837861,477165,5.678668580714307,-2.1020846392550654,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,13.524760601915185,12.585499316005471,106.91655266757866,7.430700410396717,2.675854820806292,2.60900299715358
New Caledonia,2010,251317,4.85,2131.7,282000,5.400221866851549,3.3287260851987845,5.450249108319361,1.1220888360118897,0.0084821162117962,533317,5.72698542746409,-2.071495781652765,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,13.751956224350206,15.430916552667579,116.64569083447333,5.657316005471954,2.6913756993715356,2.7991647158047117
New Caledonia,2011,256092,5.93,2258.1,348000,5.40839601185335,3.353743170753936,5.541579243946581,1.358886650110117,0.0088175343236024,604092,5.781103084398792,-2.0546528410994145,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,14.013242134062928,19.042407660738714,123.56224350205198,7.327241039671682,2.7089326205931163,2.9978504117515348
New Caledonia,2012,260984,6.17,2287.3,390000,5.416613883105689,3.3593231299762074,5.5910646070265,1.494344480887717,0.0087641387977807,650984,5.813570314532703,-2.057290753129481,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,14.28093023255814,21.3406292749658,125.16005471956224,7.72237537619699,2.7266056609794367,3.1064069613269645
New Caledonia,2013,265969,6.56,2504.9,494000,5.424831020414881,3.3987903927521392,5.693726948923647,1.8573593163112996,0.0094180148814335,759969,5.880795877276155,-2.0260406276627414,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,14.553707250341997,27.031463748290015,137.0670314637483,8.991597264021888,2.744299018592603,3.333327584587054
New Caledonia,2014,270197,4.29,3010.8,529000,5.431680522736794,3.4786819073622355,5.723455672035186,1.9578307679211835,0.0111429808621117,799197,5.902653844980325,-1.9529986153745589,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,14.785061559507524,28.946648426812587,164.74965800273597,7.067760328317373,2.7590640218761244,3.399417412683951
New Caledonia,2015,272062,5.09,2902.8,558000,5.434667886348694,3.4628171144095043,5.746634198937579,2.051003080180253,0.0106696267762495,830062,5.919110532439024,-1.9718507719391896,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,14.887113543091655,30.533515731874147,158.83994528043775,8.084953214774282,2.7655083116306867,3.4510509716818993
New Caledonia,2016,272307,3.7,3129.9,625000,5.435058805579034,3.4955304621017307,5.795880017344075,2.2952035753763216,0.0114940122729125,897307,5.9529410557477656,-1.9395283434773036,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,14.900519835841314,34.19972640218878,171.26675786593708,6.336870041039672,2.766351802769816,3.561038309908753
New Caledonia,2017,272416,5.1,3228.2,626000,5.435232611712277,3.508960433176952,5.79657433321043,2.2979560671913544,0.0118502584282861,898416,5.953477477725613,-1.926272178535325,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,14.906484268125855,34.254445964432286,176.64569083447333,9.00893023255814,2.766726841697403,3.5625916479555415
New Caledonia,2018,272416,4.63,3485.9,576000,5.435232611712277,3.542314924348525,5.760422483423212,2.1144132503230355,0.0127962381064254,848416,5.928608850139418,-1.892917687363752,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,14.906484268125855,31.51846785225718,190.7469220246238,8.831582489740082,2.766726841697403,3.481808169555478
New Caledonia,2019,272470,5.24,3333.6,475000,5.435318691744062,3.5229134874492214,5.676693609624866,1.743311190222777,0.0122347414394245,747470,5.873593766767822,-1.9124052042948405,2,Largest Grid Infrastructure,B,Tourism Peaked Grids,18275,14.909439124487005,25.991792065663475,182.41313269493844,9.558448153214774,2.766912588710506,3.2955328222196822
Niue,2000,1771,0.6,2.9,1900,3.248218561190075,0.4623979978989561,3.278753600952829,1.072840203274986,0.0016374929418407,3671,3.564784384503987,-2.785820563291119,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,6.811538461538461,7.3076923076923075,11.153846153846153,0.06692307692307692,2.055601930564857,2.1171818696626827
Niue,2001,1725,0.58,3.0,1400,3.236789099409293,0.4771212547196624,3.146128035678238,0.8115942028985508,0.0017391304347826,3125,3.494850021680094,-2.7596678446896306,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,6.634615384615385,5.384615384615385,11.538461538461538,0.06692307692307692,2.032692562105763,1.8538912503350613
Niue,2002,1685,0.63,3.0,2100,3.2265999052073573,0.4771212547196624,3.322219294733919,1.2462908011869436,0.001780415430267,3785,3.5780658838360915,-2.749478650487695,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,6.480769230769231,8.076923076923077,11.538461538461538,0.07269230769230768,2.012335625037019,2.205735267004128
Niue,2003,1654,0.71,3.4,2700,3.218535505216528,0.5314789170422551,3.431363764158988,1.6324062877871826,0.002055622732769,4354,3.638888424705076,-2.687056588174273,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,6.361538461538461,10.384615384615385,13.076923076923077,0.09284615384615383,1.9962689409973717,2.4322629163025784
Niue,2004,1621,0.79,3.0,2600,3.209783014848515,0.4771212547196624,3.4149733479708178,1.6039481801357187,0.0018507094386181,4221,3.625415352154408,-2.7326617601288525,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,6.234615384615385,10.0,11.538461538461538,0.09115384615384617,1.9788771982855027,2.3978952727983707
Niue,2005,1588,0.83,3.0,2800,3.2008504980910777,0.4771212547196624,3.4471580313422194,1.7632241813602014,0.001889168765743,4388,3.642266618902673,-2.723729243371415,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,6.107692307692307,10.76923076923077,11.538461538461538,0.09576923076923076,1.9611776211861016,2.465488563930899
Niue,2006,1565,0.79,3.0,3000,3.194514341882467,0.4771212547196624,3.4771212547196626,1.9169329073482428,0.0019169329073482,4565,3.659440781870318,-2.717393087162805,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,6.019230769230769,11.538461538461538,11.538461538461538,0.09115384615384617,1.9486536350010641,2.5288008433452256
Niue,2007,1551,0.96,3.0,3500,3.190611797813605,0.4771212547196624,3.544068044350276,2.256608639587363,0.0019342359767891,5051,3.7033773685123497,-2.7134905430939424,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,5.9653846153846155,13.461538461538462,11.538461538461538,0.11076923076923077,1.9409528268678857,2.6714926053684125
Niue,2008,1545,0.57,3.0,4700,3.1889284837608534,0.4771212547196624,3.6720978579357175,3.042071197411003,0.0019417475728155,6245,3.7955324427101536,-2.711807229041191,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,5.9423076923076925,18.076923076923077,11.538461538461538,0.06576923076923076,1.9376342397514537,2.9484793887034453
Niue,2009,1543,0.87,3.1,4700,3.188365926063148,0.4913616938342727,3.6720978579357175,3.04601425793908,0.0020090732339598,6243,3.7953933349312896,-2.6970042322288754,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,5.934615384615385,18.076923076923077,11.923076923076923,0.10373076923076922,1.9365255921877895,2.9484793887034453
Niue,2010,1535,1.38,3.1,6200,3.1861083798132053,0.4913616938342727,3.792391689498254,4.039087947882736,0.0020195439739413,7735,3.8884603180353854,-2.6947466859789326,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,5.903846153846154,23.846153846153847,11.923076923076923,0.16453846153846155,1.9320786699068515,3.2127029657611197
Niue,2011,1525,1.27,3.3,6100,3.1832698436828046,0.5185139398778874,3.785329835010767,4.0,0.0021639344262295,7625,3.882239848018824,-2.664755903804917,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,5.865384615384615,23.46153846153846,12.692307692307692,0.1611923076923077,1.9264920631982116,3.19710202531864
Niue,2012,1525,1.19,3.3,5000,3.1832698436828046,0.5185139398778874,3.6989700043360183,3.278688524590164,0.0021639344262295,6525,3.814580516010319,-2.664755903804917,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,260,5.865384615384615,19.23076923076923,12.692307692307692,0.15103846153846148,1.9264920631982116,3.0072046747162275
Niue,2013,1528,1.17,3.4,7000,3.184123354239671,0.5314789170422551,3.845098040014257,4.5811518324607325,0.0022251308900523,8528,3.930847191682497,-2.652644437197416,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,260,5.876923076923077,26.923076923076923,13.076923076923077,0.15299999999999997,1.9281713247179317,3.329453476803314
Niue,2014,1537,1.16,3.2,7400,3.186673867499745,0.505149978319906,3.869231719730976,4.814573845152895,0.002081977878985,8937,3.951191757934706,-2.6815238891798394,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,260,5.911538461538462,28.46153846153846,12.307692307692308,0.14276923076923076,1.9331922557680314,3.3830856317191094
Niue,2015,1548,1.11,3.4,7700,3.189770956346874,0.5314789170422551,3.886490725172482,4.974160206718346,0.0021963824289405,9248,3.966047821076454,-2.6582920393046185,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,260,5.953846153846154,29.615384615384617,13.076923076923077,0.14515384615384616,1.9392949099365941,3.421502647822901
Niue,2016,1546,1.05,3.4,8900,3.189209489582306,0.5314789170422551,3.949390006644913,5.756791720569211,0.0021992238033635,10446,4.018950021500975,-2.657730572540051,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,260,5.946153846153846,34.23076923076923,13.076923076923077,0.13730769230769233,1.938188102961403,3.561919826652648
Niue,2017,1548,1.07,3.4,11600,3.189770956346874,0.5314789170422551,4.064457989226918,7.493540051679586,0.0021963824289405,13148,4.118859695409586,-2.6582920393046185,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,260,5.953846153846154,44.61538461538461,13.076923076923077,0.13992307692307693,1.9392949099365941,3.8202450415361886
Niue,2018,1553,3.02,3.4,10500,3.191171455728558,0.5314789170422551,4.021189299069938,6.7611075338055375,0.0021893110109465,12053,4.08109515656134,-2.6596925386863037,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,260,5.973076923076923,40.38461538461539,13.076923076923077,0.39492307692307693,1.9420565797393232,3.7229092027002477
Niue,2019,1557,3.01,3.4,10200,3.19228861256812,0.5314789170422551,4.008600171761918,6.551059730250482,0.0021836865767501,11757,4.070296518197765,-2.6608096955258653,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,260,5.9884615384615385,39.23076923076923,13.076923076923077,0.3936153846153846,1.9442604373806436,3.694632106603386
Palau,2000,19321,0.0,100.9,58000,4.28602960050819,2.0038911662369103,4.763427993562937,3.0019150147507894,0.0052222969825578,77321,4.888297462165537,-2.28213843427128,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,459,42.09368191721133,126.36165577342048,219.8257080610022,0.0,3.763376395116158,4.847030722745079
Palau,2001,19493,0.0,103.4,54000,4.289878682790416,2.014520538757924,4.732393759822968,2.770225209049402,0.0053044682706612,73493,4.866245975735252,-2.275358144032493,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,459,42.468409586056644,117.6470588235294,225.27233115468408,0.0,3.7720344578592724,4.776153193897995
Palau,2002,19647,0.0,102.7,59000,4.293296245148464,2.0115704435972783,4.770852011642144,3.003003003003003,0.0052272611594645,78647,4.895682161056003,-2.2817258015511857,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,459,42.80392156862745,128.54030501089323,223.74727668845316,0.0,3.77972334690482,4.863992068321192
Palau,2003,19802,0.0,104.1,63000,4.296709056175604,2.017450729510536,4.799340549453582,3.1814968185031813,0.0052570447429552,82802,4.9180408268630655,-2.279258326665067,0,Minimal Grid Infrastructure / Low Renewable,B,Tourism Peaked Grids,459,43.14161220043573,137.2549019607843,226.79738562091504,0.0,3.787402924865606,4.929099096994714
Palau,2004,19965,0.0,107.7,89000,4.3002693145303565,2.032215703297981,4.949390006644912,4.457801152016028,0.0053944402704733,108965,5.037287023190116,-2.2680536112323746,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,43.49673202614379,193.89978213507626,234.640522875817,0.0,3.7954157488607745,5.272485488683626
Palau,2005,19963,0.0,112.0,81000,4.300225806768157,2.049218022670181,4.9084850188786495,4.057506386815609,0.0056103792015228,100963,5.004162246655295,-2.2510077840979763,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,43.492374727668846,176.47058823529412,244.0087145969499,0.0,3.795317820054938,5.178804895102845
Palau,2006,19737,0.0,101.5,82000,4.295281141116848,2.006466042249232,4.913813852383717,4.1546334295992295,0.0051426255256624,101737,5.007478927096642,-2.288815098867616,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,43.0,178.64923747276688,221.13289760348584,0.0,3.784189633918261,5.191006269034888
Palau,2007,19447,0.0,106.0,88000,4.288852614199747,2.0253058652647704,4.944482672150168,4.525119555715534,0.0054507121921118,107447,5.03119429417242,-2.263546748934977,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,42.368191721132895,191.7211328976035,230.9368191721133,0.0,3.7697262627454635,5.261244236753449
Palau,2008,19146,0.0,97.4,81000,4.282078054577154,1.9885589568786155,4.9084850188786495,4.230648699467252,0.0050872244855322,100146,5.000633607522555,-2.2935190976985385,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,41.712418300653596,176.47058823529412,212.2004357298475,0.0,3.754489704665887,5.178804895102845
Palau,2009,18857,0.0,88.9,71000,4.275472601069419,1.9489017609702135,4.851258348719076,3.7651800392427215,0.0047144296547701,89857,4.953551914978187,-2.326570840099205,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,41.08278867102396,154.68409586056646,193.68191721132897,0.0,3.7396388369328872,5.047828927576232
Palau,2010,18538,0.0,92.6,85000,4.268062877822684,1.9666109866819343,4.929418925714293,4.585176394433057,0.004995145107347,103538,5.015099771643009,-2.3014518911407493,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,40.38779956427015,185.1851851851852,201.74291938997823,0.0,3.722986140884504,5.226741797688247
Palau,2011,18215,0.0,90.8,111000,4.260429175577935,1.958085848521085,5.045322978786658,6.09387867142465,0.004984902552841,129215,5.111312931918345,-2.3023433270568496,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,39.68409586056645,241.83006535947712,197.82135076252723,0.0,3.705837250983326,5.492361879194276
Palau,2012,17902,0.0,76.8,120000,4.252901552792346,1.885361220031512,5.079181246047625,6.703161657915317,0.0042900234610658,137902,5.139570564817367,-2.367540332760833,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,39.00217864923747,261.437908496732,167.3202614379085,0.0,3.688933918861642,5.5700145149918345
Palau,2013,17775,0.0,79.3,108000,4.249809609401804,1.899273187317604,5.033423755486949,6.075949367088608,0.0044613220815752,125775,5.099594325997786,-2.3505364220842,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,38.72549019607843,235.2941176470588,172.76688453159042,0.0,3.681993052084303,5.465077290303066
Palau,2014,17848,0.27,82.5,140000,4.251589557275781,1.916453948549925,5.146128035678238,7.844016136261766,0.0046223666517256,157848,5.198239083570862,-2.335135608725856,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,38.88453159041394,305.0108932461874,179.73856209150327,0.4852941176470588,3.6859885692904695,5.723620700162506
Palau,2015,17909,0.37,82.5,162000,4.253071336457255,1.916453948549925,5.209515014542631,9.04573119660506,0.0046066223686414,179909,5.255052889596635,-2.33661738790733,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,39.01742919389978,352.94117647058823,179.73856209150327,0.6650326797385621,3.6893150890587476,5.869130731164136
Palau,2016,17926,0.57,86.9,138000,4.253483392087015,1.9390197764486663,5.139879086401237,7.698315296217784,0.0048477072408791,155926,5.1929185379923,-2.314463615638348,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,39.05446623093682,300.65359477124184,189.32461873638343,1.0791503267973857,3.690240183674827,5.709279321842921
Palau,2017,17950,0.56,84.2,123000,4.254064452914338,1.925312091499649,5.089905111439398,6.852367688022284,0.0046908077994428,140950,5.149065080207621,-2.328752361414689,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,39.106753812636164,267.9738562091503,183.44226579520696,1.0272766884531592,3.6915447443860168,5.594614186065133
Palau,2018,17948,0.59,93.4,106000,4.254016060861036,1.9703468762300933,5.02530586526477,5.905950523735235,0.0052039224426119,123948,5.0932395234719605,-2.283669184630943,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,39.10239651416122,230.9368191721133,203.48583877995642,1.200566448801743,3.691436095972177,5.446465003422763
Palau,2019,17926,0.56,100.0,94000,4.253483392087015,2.0,4.973127853599698,5.24377998438023,0.0055784893450853,111926,5.0489309832658185,-2.2534833920870145,4,High Tourism / Low Renewable,B,Tourism Peaked Grids,459,39.05446623093682,204.79302832244008,217.8649237472767,1.2200435729847494,3.690240183674827,5.326870946841889
Papua New Guinea,2000,5039731,66.38,2392.1,58000,6.702407356220644,3.3787793310606915,4.763427993562937,0.0115085507539985,0.0004746483492868,5097731,6.70737691463699,-3.323628025159953,1,Highest Renewable,A,Population Driven Grids,452860,11.128673320673055,0.12807490173563574,5.28220642141059,3.5063286225323496,2.4955723452244785,0.1205125531192395
Papua New Guinea,2001,5214106,63.44,2273.0,54000,6.717179855897738,3.356599435724971,4.732393759822968,0.0103565213288721,0.0004359328329727,5268106,6.721654504853136,-3.360580420172768,1,Highest Renewable,A,Population Driven Grids,452860,11.513726096365323,0.1192421498917988,5.019211235260346,3.184187607649163,2.5268261295601664,0.1126518043924732
Papua New Guinea,2002,5391907,62.49,2269.9,54000,6.731742392849382,3.3560067248562,4.732393759822968,0.010015009531878,0.0004209827803038,5445907,6.736070220600773,-3.3757356679931823,1,Highest Renewable,A,Population Driven Grids,452860,11.906344124011836,0.1192421498917988,5.012365852581372,3.1322274212780994,2.5577189830363567,0.1126518043924732
